Year,Round,College Code,College,Course,3AG,3AH,3AK,3AKH,3AR,3ARH,GM,GMH,GMK,GMKH,GMR,GMRH
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Computer Science (AI and Machine Learning)",33491,,,,,,29488,,38782,,45999.75,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Computer Science and Engineering",37847,,55047,,48580,,36131,,49980,,47495,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Computer Science - Cyber Security",35286,,,,,,28808,,,,39463,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Computer Science - Internet of Things",41816,,,,,,40526,,60860,,42496,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Information Technology",42834,,,,,,42434,,,,50585,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Computer Engineering (Software Product Development)",50414,,,,,,47435,,72972,,67452,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Information Technology (AR/VR)",,,,,,,51193,,139481,,95800.5,
2025,R1,,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106","Information Technology (Data Analytics)",53269,,,,,,48699,,67242,,74874,
2025,R1,,"Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK","Computer Science and Engineering (AI and ML)",44847,,,,,,43093,,49533,,51517,
2025,R1,,"Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK","Computer Science and Engineering",44248,,,,,,42292,,48393,,45491,
2025,R1,,"Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK","Computer Science - Cyber Security",53825,,,,65815,,51124,,55441,,55086,
2025,R1,,"Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK","Computer Science and Engineering - Data Science",47662,,,,,,46054,,,,51532,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Computer Science and Information Technology",21142,,,,,,20667,,30456,,23950,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Artificial Intelligence and Data Science",18790,,,,,,18329,,20582,,21732,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Computer Science (AI and Machine Learning)",17169,,,,20045,,16526,,25153,,19625,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Computer Science and Engineering",16685,,,,18137,,15125,,22743,,17565,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Computer Science - IoT and Blockchain",20379,,37210,,23884,,20229,,,,22196,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Electronics and Computer Engineering",25555,,,,,,24405,,29653,,31923,
2025,R1,,"REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,","Robotics and Artificial Intelligence",,,,,29440,,20399,,,,24154.5,
2025,R1,,"M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054","Artificial Intelligence and Machine Learning",14602,,,,,,13119,,26595,,18001,
2025,R1,,"M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054","Computer Science and Engineering",14342,,,,17201,,12530,,23358,,16924,
2025,R1,,"M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054","Information Science and Engineering",16859,,,,,,16673,,25758,,21823,
2025,R1,,"M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054","Mathematics and Computing",,,,,33528,,8400,,,,18734,
2025,R1,,"M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054","Robotics",18915,,76818,,,,17979,,,,23290,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Artificial Intelligence and Data Science",31803,,,,,,31425,,33681,,32146,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science (AI and Machine Learning)",32822,,,,38091,,31148,,52049,,35485,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science and Engineering",40347,,55915,,46398,,37308,,53633.75,,44273,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science - Blockchain",43640,,,,,,41888,,,,49218,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science - Cyber Security",42913,,,,,,41805,,59688,,50769,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science and Engineering - Data Science",42305,,,,50392,,41257,,54388,,49124,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science - Internet of Things",49271,,,,,,48664,,64473,,57830,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science - Big Data",47916,,,,60538,,47079,,,,55794,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Computer Science and Technology (DevOps)",,,,,,,44945.5,,64545,,52464,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Information Science and Technology",47847,,,,,,47727,,57338,,56710,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Information Science and Engineering",43503,,,,,,42721,,57066,,48253,
2025,R1,,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","Robotics and Artificial Intelligence",42033,,96935,,,,39664,,,,41412,
2025,R1,,"East West College Of Engineering, Yelahanka,Bangalore NO.13 SECTOR ""A"", YELAHANKA NEW TOWN,YELAHANKA, BANGALORE-560064","Computer Science and Engineering",51702,,64197,,,,47175,,52782,,55212,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science (AI and Machine Learning)",23410,,,,30237,,22432,,31716,,30163,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science and Engineering",24183,,43633,,27416,,22629,,42294,,27177,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science and Engineering (AI and Data Science)",26543,,,,,,26181,,26559,,31049,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science - Cyber Security",27296,,,,,,27027,,52347,,33443.5,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science and Engineering - Data Science",26113,,,,,,25087.5,,42455,,34137,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science and Technology",29345,,,,35907,,27280,,49029,,34164,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Robotics and Artificial Intelligence",28571.5,,,,,,28532,,50118,,36301,
2025,R1,,"Dayananda Sagar University DEVARAKAGGALAHALLI VILLAGE, HAROHALLI, KANAKAPURA MAIN ROAD, RAMANAGAR DIST","Computer Science and Medical Engineering",34461,,,,,,32432,,107095,,57705,
2025,R1,,"KLE Technological University(Formerly (BVBCET) BVBHOOMARADDI COLLEGE CAMPUS, VIDYANAGAR, HUBBALLI","Robotics and Automation",,,,,49516,,17531,,,,22525,
2025,R1,,"KLE Technological University(Formerly (BVBCET) BVBHOOMARADDI COLLEGE CAMPUS, VIDYANAGAR, HUBBALLI","Computer Science (Artificial Intelligence)",10980.5,,41837,,,,8728,,12130,,12278,
2025,R1,,"KLE Technological University(Formerly (BVBCET) BVBHOOMARADDI COLLEGE CAMPUS, VIDYANAGAR, HUBBALLI","Computer Science and Engineering",10759,,,,12962,,8036.5,,10932,,11303,
2025,R1,,"Mysore College Of Engineering and Management,Mysore CHIKAHALLI, VARUNA HOBALI, NEAR BIG BANYAN TREE, TN ROAD,MYSORE","Computer Science and Engineering (AI and ML)",,,,,,,59692,,,,66997,
2025,R1,,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203","Computer Science and Engineering (AI and ML)",51828,,,,,,48879,,73234,,67429,
2025,R1,,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203","Computer Science and Engineering",54717,,,,67896,,46735,,73189,,60908,
2025,R1,,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203","Computer Science - Cyber Security",,,,,,,51432.5,,,,62844,
2025,R1,,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203","Computer Science and Engineering - Data Science",57640,,,,,,56295,,82388,,69896.5,
2025,R1,,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203","Robotics and Artificial Intelligence",,,,,,,41673,,,,,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Computer Engineering",30161,,,,,,28709,,41576,,40280,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Computer Science (AI and Machine Learning)",29859,,,,,,24900,,30096,,31927,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Computer Science and Engineering",28742,,,,34115.75,,27495,,41294,,33570,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Computer Science and Engineering - Data Science",30445,,,,,,29439,,42728,,34462,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Computer Science and Technology",,,,,,,29747,,,,39578,
2025,R1,,"CMR University Main Campus, Off Hennur Bagalur Main Road, Chagalatti, Bangalore","Information Technology",32784,,,,,,31503,,46720,,41259,
2025,R1,,"Maharaja Institute of Technology,Tandavapura,Mysore THANDAVAPURA VILLAGA,ON NATIONAL HIGHWWAYNANJANAGUD TALUK,MYSORE DISTRICT","Artificial Intelligence and Data Science",47298,,,,,,43672,,64660.5,,59562,
2025,R1,,"Maharaja Institute of Technology,Tandavapura,Mysore THANDAVAPURA VILLAGA,ON NATIONAL HIGHWWAYNANJANAGUD TALUK,MYSORE DISTRICT","Computer Science and Engineering (AI and ML)",43787,,,,,,40110,,61818,,55570,
2025,R1,,"Maharaja Institute of Technology,Tandavapura,Mysore THANDAVAPURA VILLAGA,ON NATIONAL HIGHWWAYNANJANAGUD TALUK,MYSORE DISTRICT","Computer Science and Engineering",42987,,,,,,42208,,44754,,49559,
2025,R1,,"Jain College of Engineering and Technology,Hubballi 404/4, 404/5, SAI NAGAR, UNKAL, HUBLI","Artificial Intelligence and Machine Learning",50131,,,,53751,,39306,,,,47151,
2025,R1,,"Jain College of Engineering and Technology,Hubballi 404/4, 404/5, SAI NAGAR, UNKAL, HUBLI","Computer Science and Engineering",61658,,,,,,45688,,46193,,50210,
2025,R1,,"Jain College Of Engineering and Research, Belgaum SHREYAS CTS 1598 ADAJCENT TO TO FOUNDRY CLUSTER NEAR DUTCH INDUSTRIAL ESTATE CHANNAMMA NAGAR ANAGOL BELGAVI","Computer Science and Engineering (AI and ML)",70238,,,,,,51372,,51479,,56866,
2025,R1,,"Jain College Of Engineering and Research, Belgaum SHREYAS CTS 1598 ADAJCENT TO TO FOUNDRY CLUSTER NEAR DUTCH INDUSTRIAL ESTATE CHANNAMMA NAGAR ANAGOL BELGAVI","Computer Science and Engineering",47881,,,,,,45258,,47879,,48871,
2025,R1,,"Government Engineering College, Talakal, Koppal TALAKAL,TALUKA: YALABURGA, DIST: KOPPAL, KARNATAKA, PIN 583238","Computer Science and Engineering",86146,,,,,,49563,,,,49784,
2025,R1,,"Government Engineering College, Mosale Hosahalli, Hassan MOSALEHOSAHALLI, HASSAN","Computer Science and Engineering",59731,,,,,,56519,,66505,,62975,
2025,R1,,"R V Institute Of Technology and Management, Bengaluru KOTHANUR, 8TH PHASE J.P.NAGAR, BENGALURU-560 078.","Computer Science and Engineering (AI and ML)",9768,,,,,,8213,,16165,,11359,
2025,R1,,"R V Institute Of Technology and Management, Bengaluru KOTHANUR, 8TH PHASE J.P.NAGAR, BENGALURU-560 078.","Computer Science and Engineering",9002,,,,11252,,7208,,13437,,11223,
2025,R1,,"VISVESVARAYA TECHNOLOGICAL UNIVERSITY, BELAGAVI CAMPUS, BELAGAVI JNANA SANGAMA, MACHHE, BELAGAVI","Computer Science and Engineering",54201,,,,,,36078,,42450,,44258,
2025,R1,,"VISVESVARAYA TECHNOLOGICAL UNIVERSITY, BELAGAVI CAMPUS, BELAGAVI JNANA SANGAMA, MACHHE, BELAGAVI","Computer Science and Engineering (AI and Data Science)",64689,,105315,,84305,,47957,,48701,,54372,
2025,R1,,"Government Engineering College, Challakere, Chitradurga BALLARI ROAD CHALLAKERE,CHITRADURGA","Artificial Intelligence and Machine Learning",66406,,78702,,,,58919,,60413,,64232,
2025,R1,,"University of Mysuru B.N.BAHADUR INSTITUTE OF MANAGEMENT SCIENCES, (DOS IN BUSSINESS ADMINISTRATION)UNIVERSITY OF MYSORE, MANASAGANGOTRI,HUNSUR ROAD,MYSORE.","Artificial Intelligence and Data Science",50082,,,,,,47450,,,,67329,
2025,R1,,"University of Mysuru B.N.BAHADUR INSTITUTE OF MANAGEMENT SCIENCES, (DOS IN BUSSINESS ADMINISTRATION)UNIVERSITY OF MYSORE, MANASAGANGOTRI,HUNSUR ROAD,MYSORE.","Artificial Intelligence and Machine Learning",52079,,,,,,51789,,53462,,63113,
2025,R1,,"University of Mysuru B.N.BAHADUR INSTITUTE OF MANAGEMENT SCIENCES, (DOS IN BUSSINESS ADMINISTRATION)UNIVERSITY OF MYSORE, MANASAGANGOTRI,HUNSUR ROAD,MYSORE.","Computer Science and Engineering",45578,,,,,,40640,,,,54203,
2025,R1,,"RV University R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE","Computer Science and Engineering",7287,,26203,,13288,,6109,,18591,,13262,
2025,R1,,"BGS College of Engineering & Technology,Bangalore","Artificial Intelligence and Data Science",,,,,,,26652,,40338,,30042,
2025,R1,,"BGS College of Engineering & Technology,Bangalore","Artificial Intelligence and Machine Learning",27087,,,,30758,,26331,,,,30282,
2025,R1,,"BGS College of Engineering & Technology,Bangalore","Computer Science and Design",36764,,,,,,35016,,,,43759,
2025,R1,,"BGS College of Engineering & Technology,Bangalore","Computer Science and Engineering",25536,,,,,,24023,,29386,,28728,
2025,R1,,"BGS College of Engineering & Technology,Bangalore","Information Science and Engineering",29895,,,,,,29412,,39680,,32601,
2025,R1,,"Vidyashilp University #125, Bettenahalli, Kundana Hobli, Chapparkallu Rd, Bengaluru, Karnataka 562110","Computer Science and Engineering - Data Science",61821,,,,,,48907,,49860,,74271,
2025,R1,,"Visvesvaraya Technological University,VTU,CPGS,Kalburgi.","Artificial Intelligence and Data Science",82445,,,,,,50859,,51808,,74822,
2025,R1,,"Visvesvaraya Technological University,VTU,CPGS,Kalburgi.","Computer Science and Engineering",64342,,,,,,41882,,,,57090,
2025,R1,,"Visvesvaraya Technological University,VTU,CPGS,Mysuru.","Artificial Intelligence and Data Science",50157,,,,,,43456,,47088,,50572,
2025,R1,,"Visvesvaraya Technological University,VTU,CPGS,Mysuru.","Computer Science and Engineering",38328,,,,39871,,31875,,38926,,38396,
2025,R1,,"Government Engineering College,Mailur,Bidar","Artificial Intelligence and Data Science",56984,,,,,,47241,,60406,,71701,
2025,R1,,"Government Engineering College,Mailur,Bidar","Computer Science and Engineering",,,,,,,42767,,53629,,59622,
2025,R1,,"KISHKINDA UNIVERSITY BALLARI INSTITUTE OF TECHNOLOGY & MANAGEMENT (BITM) CAMPUS, BALLARI-HOSPET ROAD, NEAR ALLIPUR, BALLARI-583104","Computer Science (AI and Machine Learning)",,,,,,,57878,,,,75272,
2025,R1,,"AMITY UNIVERSITY National Highway 648 (old 207), Devanahalli - Doddaballapur Road","Computer Science and Engineering",57412,,,,68438,,51887,,75307,,68026,
2025,R1,,"AMITY UNIVERSITY National Highway 648 (old 207), Devanahalli - Doddaballapur Road","Computer Science (AI and Machine Learning)",50909,,,,55121,,48048,,71464,,54759,
2025,R1,,"AMITY UNIVERSITY National Highway 648 (old 207), Devanahalli - Doddaballapur Road","Computer Science - Internet of Things",60999,,,,,,57516,,98117,,73905,
2025,R1,,"AMITY UNIVERSITY National Highway 648 (old 207), Devanahalli - Doddaballapur Road","Computer Science and Engineering (Robotics)",,,,,,,56001,,66969,,74759,
2025,R1,,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT","Computer Science and Engineering",83036,,,,,,54816,,57357,,68486,
2025,R1,,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT","Computer Science (AI and Machine Learning)",60526,,,,,,59566,,61524,,75142,
2025,R1,,"DR H N NATIONAL COLLEGE OF ENGINEERING BENGALURU","Artificial Intelligence and Data Science",56121,,,,,,53208.5,,,,71243,
2025,R1,,"DR H N NATIONAL COLLEGE OF ENGINEERING BENGALURU","Computer Science and Engineering",61191,,,,,,58234,,67185,,72393,
2025,R1,,"THE CHANAKYA UNIVERSITY NO 29 HARALURU, DEVANAHALLI TALUK (NEAR BENGALURU INTERNATIONLA AIRPORT)","Computer Science and Engineering",36634,,,,,,31262,,71726,,37837,
2025,R1,,"THE CHANAKYA UNIVERSITY NO 29 HARALURU, DEVANAHALLI TALUK (NEAR BENGALURU INTERNATIONLA AIRPORT)","Biotechnology and Bio-Engineering",42598,,,,,,31994,,,,53594,
2025,R1,,"THE CHANAKYA UNIVERSITY NO 29 HARALURU, DEVANAHALLI TALUK (NEAR BENGALURU INTERNATIONLA AIRPORT)","Computer Science and Artificial Intelligence",36827,,,,,,36079,,87906,,50281,
2025,R1,,"THE CHANAKYA UNIVERSITY NO 29 HARALURU, DEVANAHALLI TALUK (NEAR BENGALURU INTERNATIONLA AIRPORT)","Electrical Engineering and Computer Science",,,,,,,54519,,,,67286,
2025,R1,,"SESHADRIPURAM INSTITUTE OF TECHNOLOGY MYSURU MYSURU","Computer Science and Engineering",61635,,,,,,59533,,,,66882,
2025,R1,,"CONSTITUENT COLLEGE OF VTU, CHINTAMANI CHIKABALLAPURA DIST CHIKBALLAPURA","Computer Science and Engineering",61258,,,,,,58428,,64983,,71224.5,
2025,R2,E001,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore","Artificial Intelligence and Data Science",6904,,,,,,6389,,9379,,7574,
2025,R2,E001,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore","Computer Science and Engineering",5200,,,,6143.5,,4732,,7871,,5713,
2025,R2,E001,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore","Information Science and Engineering",6767,,,,,,6502,,10867,,7653,
2025,R2,E002,"Govt.S K S J T Institute of Engineering, Bangalore AMBEDKAR VEEDHI, K.R. CIRCLE, BANGALORE-01","Computer Science and Engineering",21488,,,,26783,,20897,,22440,,23243,
2025,R2,E004,"Dr. Ambedkar Institute of Technology, Bangalore(AUTONOMOUS) OUTER RING ROAD,NEAR JNANA BHARATHI CAMPUS,MALLATHAHALLI,BANGALORE-560056","Computer Science and Engineering",11963,,14625,,14560,,11706,,13215,,12618,
2025,R2,E005,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE","Computer Science and Engineering (AI and ML)",1031,,,,,,676,,2043,,1195,
2025,R2,E005,"R. V. College of Engineering, Bangalore(AUTONOMOUS) R.V. VIDYANIKETAN POST, MYSORE ROAD,BANGALORE","Computer Science and Engineering",769,,,,1393,,446,,1249,,813,
